 	 192.168.18.9's load  	 192.168.18.8's load  	 192.168.18.7's load  	 192.168.18.6's load  	 192.168.18.5's load  	 192.168.18.4's load  	 192.168.18.3's load  	 192.168.18.2's load  	 192.168.18.1's load  	 192.168.18.0's load  	 192.168.18.13's load  	 192.168.18.12's load  	 192.168.18.11's load  	 192.168.18.10's load 
21:06:57 	 6.49151699936297	 0.0	 3.75921338599938	 1.75303696331968	 6.8884598891439	 6.56186578720667	 0.0	 5.86030588778877	 5.68689524014108	 4.88492759961222	 0.0	 0.0	 6.45625950221545	 4.58369121906042
21:06:58 	 6.49151699936297	 0.0	 3.75921338599938	 1.75303696331968	 3.17640377005942	 6.56186578720667	 0.0	 5.86030588778877	 2.3186428893732	 2.86387788727976	 0.0	 6.83862735336196	 6.45625950221545	 4.58369121906042
21:06:59 	 2.28251006435706	 0.0	 3.75921338599938	 1.75303696331968	 3.17640377005942	 6.56186578720667	 0.0	 3.8331145474906	 2.3186428893732	 2.86387788727976	 7.58936561579949	 6.83862735336196	 6.45625950221545	 4.58369121906042
21:07:00 	 2.28251006435706	 4.5159393682588	 0.0	 1.22124532708767e-15	 3.17640377005942	 6.56186578720667	 0.0	 3.8331145474906	 2.3186428893732	 0.0	 7.58936561579949	 6.83862735336196	 6.45625950221545	 4.58369121906042
21:07:01 	 2.28251006435706	 4.5159393682588	 0.0	 1.22124532708767e-15	 0.0	 6.56186578720667	 7.19551004269045	 3.8331145474906	 2.3186428893732	 0.0	 7.58936561579949	 6.83862735336196	 6.45625950221545	 2.503958486777
21:07:02 	 2.28251006435706	 4.5159393682588	 0.0	 7.95415257765866	 0.0	 6.56186578720667	 7.19551004269045	 3.8331145474906	 0.0	 0.0	 7.58936561579949	 6.83862735336196	 6.45625950221545	 2.503958486777
21:07:03 	 2.28251006435706	 4.5159393682588	 6.12902765952364	 7.95415257765866	 0.0	 6.56186578720667	 7.19551004269045	 3.8331145474906	 0.0	 0.0	 2.9624607817325	 6.83862735336196	 2.43810299133598	 0.0
21:07:04 	 2.28251006435706	 4.5159393682588	 6.12902765952364	 7.95415257765866	 0.0	 6.56186578720667	 7.19551004269045	 3.8331145474906	 0.0	 4.67714359056366	 2.9624607817325	 6.83862735336196	 2.43810299133598	 0.0
21:07:05 	 4.44089209850063e-16	 4.5159393682588	 6.12902765952364	 7.95415257765866	 4.92943964924078	 3.31276927382509	 7.19551004269045	 0.0	 0.0	 4.67714359056366	 2.9624607817325	 3.66341178458692	 2.43810299133598	 0.0
21:07:06 	 4.44089209850063e-16	 2.11236661184777	 6.12902765952364	 3.79925237525118	 4.92943964924078	 3.31276927382509	 7.19551004269045	 0.0	 4.65605874731587	 4.67714359056366	 2.9624607817325	 3.66341178458692	 2.43810299133598	 0.0
21:07:07 	 4.44089209850063e-16	 2.11236661184777	 3.36996069059365	 3.79925237525118	 4.92943964924078	 3.31276927382509	 7.19551004269045	 0.0	 4.65605874731587	 4.67714359056366	 2.9624607817325	 3.66341178458692	 0.0	 4.75241427593849
21:07:08 	 6.93827344700899	 2.11236661184777	 3.36996069059365	 3.79925237525118	 4.92943964924078	 3.31276927382509	 7.19551004269045	 0.0	 4.65605874731587	 4.67714359056366	 0.0	 3.66341178458692	 0.0	 4.75241427593849
21:07:09 	 6.93827344700899	 2.11236661184777	 3.36996069059365	 0.0	 4.92943964924078	 0.0	 7.19551004269045	 5.94400751145571	 4.65605874731587	 4.67714359056366	 0.0	 0.0	 0.0	 4.75241427593849
21:07:10 	 6.93827344700899	 0.0	 3.36996069059365	 0.0	 4.92943964924078	 0.0	 7.19551004269045	 5.94400751145571	 4.65605874731587	 4.67714359056366	 0.0	 0.0	 6.26856942300596	 4.75241427593849
